,Surface_log,Living_log,Number of bedrooms,APARTMENT_BLOCK,BUNGALOW,CASTLE,CHALET,COUNTRY_COTTAGE,EXCEPTIONAL_PROPERTY,FARMHOUSE,HOUSE,MANOR_HOUSE,MANSION,MIXED_USE_BUILDING,OTHER_PROPERTY,TOWN_HOUSE,VILLA,Pool,latitude,longitude,AS_NEW,GOOD,JUST_RENOVATED,TO_BE_DONE_UP,TO_RENOVATE,TO_RESTORE,HYPER_EQUIPPED,INSTALLED,NOT_INSTALLED,SEMI_EQUIPPED,USA_HYPER_EQUIPPED,USA_INSTALLED,USA_SEMI_EQUIPPED,USA_UNINSTALLED,Furnished,Open fireplace,Terrace,Garden,Price,Price_log
4006,6.008813185442595,5.537334267018537,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.4758998,5.6763249,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,278000.0,12.535376392672774
4007,8.062432791583195,5.0238805208462765,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49.9062005,4.933904838284098,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,200000.0,12.206072645530174
4010,6.492239835020471,4.61512051684126,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.4250323,4.4865026,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,195000.0,12.180754837545884
4011,7.837159650001675,6.0867747269123065,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,50.7479462,4.3619738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2650000.0,14.790070197962406
4013,6.315358001522335,5.204006687076795,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8341383,4.0972238,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,364000.0,12.804909146618877
4014,6.815639990074331,5.19295685089021,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0194098,4.782145,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,349000.0,12.762827201184564
4015,6.501289670540389,5.438079308923196,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8414946,5.337092,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,395000.0,12.886641043883259
4016,5.247024072160486,5.153291594497779,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0312293,4.098112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,365000.0,12.80765263256463
4017,5.680172609017068,5.135798437050262,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.3893682,3.839735,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,229000.0,12.341477282536376
4018,6.354370040797351,5.093750200806762,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1054908,5.1609815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425000.0,12.959844447906553
4019,6.329720905522696,5.043425116919247,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1054908,5.1609815,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,415000.0,12.936033799212835
4020,4.442651256490317,4.852030263919617,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7433351,3.2139093,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,189000.0,12.14950229404178
4021,5.272999558563747,5.170483995038151,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0272889,3.0947412,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,215000.0,12.2783933071098
4025,6.226536669287466,5.953243334287785,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50.8733471,4.7160565,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,695000.0,13.45166712454693
4026,5.407171771460119,5.0106352940962555,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9383226,4.0392147,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,259000.0,12.464583340681674
4027,6.369900982828227,5.472270673671475,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51.0502026,5.220809082300834,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,485000.0,13.091904169919621
4028,6.655440350367647,5.932245187448011,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8115825,5.5978716,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,199000.0,12.201060103706629
4029,8.358431899031295,5.703782474656201,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50.5743852,3.3038112,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,695000.0,13.45166712454693
4030,5.717027701406222,6.695798917058491,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50.6056458,3.3878179,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,895000.0,13.704578997256993
4031,6.551080335043404,5.017279836814924,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.4155938,4.5179328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140000.0,11.84939770159144
4032,5.393627546352362,5.19295685089021,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.4331253,3.7960902,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,190000.0,12.154779351142624
4034,7.664815785285735,4.867534450455582,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9352867,4.9100433,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,279500.0,12.540757571577291
4036,7.424165281042028,5.075173815233827,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0037524,4.6290719,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,359000.0,12.791077667470416
4037,8.769196271411001,5.768320995793772,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50.5901199,5.7479948,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,495000.0,13.112313041550827
4038,4.553876891600541,5.438079308923196,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8331141,4.3668279,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,645000.0,13.37700559577791
4039,7.814803429489359,6.253828811575473,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.8711313,4.0860754,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1175000.0,13.976778705560397
4040,6.419994928147142,5.10594547390058,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,50.7122504,4.5216455,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,535000.0,13.190022025878143
4041,5.786897381366708,5.0106352940962555,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7162425,4.60845,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,295000.0,12.594730635321957
4042,6.16541785423142,5.176149732573829,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.967739,4.1213207,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,305000.0,12.628067055589549
4043,6.2324480165505225,5.497168225293202,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7153727,4.396367,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,575000.0,13.262125319779487
4044,6.251903883165888,5.455321115357702,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.2781955,4.4209857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435000.0,12.983101310070822
4045,6.499787040655854,4.941642422609304,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.5135682,4.420755,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,375000.0,12.834681304952548
4046,6.684611727667927,4.867534450455582,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.3791631,4.3796745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,290000.0,12.577636201962656
4047,7.7406644019172415,5.5053315359323625,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50.3524116,5.456248,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,299000.0,12.608198852372823
4049,6.8690144506657065,6.2166061010848646,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50.59324,5.867828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,490000.0,13.102160670086809
4050,7.865955413933502,5.799092654460526,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.5882045,5.855063505670159,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,635000.0,13.36138027787483
4051,6.856461984594587,5.811140992976701,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.6589677,5.883668,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,795000.0,13.58609739363647
4052,6.975413927455952,5.707110264748875,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.6075114,5.3184439,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,650000.0,13.38472764187182
4053,6.8690144506657065,6.2166061010848646,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.59324,5.867828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,490000.0,13.102160670086809
4054,5.598421958998375,5.627621113690637,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50.6147718,5.739941,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,199000.0,12.201060103706629
4055,5.521460917862246,5.135798437050262,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8035441,4.3338445,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,685000.0,13.437174117244362
4056,4.820281565605037,5.308267697401205,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.23894075,2.9724492877781263,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,280000.0,12.542544882151386
4058,4.477336814478207,4.653960350157523,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51.0957176,4.5061988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,395000.0,12.886641043883259
4059,5.54907608489522,4.820281565605037,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1353297,4.4454784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,335000.0,12.721885810807203
4060,5.298317366548036,5.043425116919247,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1548066,4.4458312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,345000.0,12.751299696013497
4061,4.477336814478207,4.653960350157523,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0957176,4.5061988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,395000.0,12.886641043883259
4062,6.907755278982137,6.220590170099739,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.8806207,4.4730008,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1095000.0,13.906264921232738
4063,7.4673710669175595,6.380122536899765,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51.1635604,4.4963921,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1450000.0,14.187074114396758
4064,5.5254529391317835,5.19295685089021,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.747841199999996,4.30652710740871,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,300000.0,12.611537753638338
4065,5.5254529391317835,5.19295685089021,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.747841199999996,4.30652710740871,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,300000.0,12.611537753638338
4066,4.983606621708336,4.499809670330265,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.522397,5.1880583,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,80000.0,11.289781913656018
4067,7.102499355774649,5.497168225293202,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.5497761,5.3240992,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,315000.0,12.66032791780777
4068,6.313548046277095,4.997212273764115,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9909835,5.3677683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,359733.0,12.793117368594839
4069,4.941642422609304,5.272999558563747,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9303735,5.3378043,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,330000.0,12.706847933442663
4070,7.972810784121404,5.560681631015528,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.7282535,3.5489704,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,645000.0,13.37700559577791
4071,7.813187267521416,5.049856007249537,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1840421,5.1155267,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,265000.0,12.487485104968359
4072,5.7899601708972535,4.852030263919617,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.6168354,5.6832219,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,280000.0,12.542544882151386
4074,6.551080335043404,5.857933154483459,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8241883,4.5138824,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,935000.0,13.748301808270824
4075,7.59488438721652,6.907755278982137,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.8370253,4.4274636,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2800000.0,14.845129975145433
4076,6.272877006546167,6.907755278982137,16.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.6451381,5.5734203,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1850000.0,14.430696197054507
4077,5.5053315359323625,5.0106352940962555,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9372326,4.5483959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,299000.0,12.608198852372823
4078,5.37989735354046,5.062595033026967,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50.8480711,4.2662591,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,419000.0,12.945626198904275
4079,5.521460917862246,5.961005339623274,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50.8759585,4.3245702,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,749500.0,13.52716159652479
4081,6.300785794663244,5.4638318050256105,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1392427,4.7543972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,445000.0,13.005829561148378
4082,6.813444599510896,5.736572297479192,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51.1392427,4.7543972,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,649000.0,13.383187995686226
4083,6.035481432524756,4.8283137373023015,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.103037349999994,4.664038763459683,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,289000.0,12.57418196709457
4085,5.872117789475416,5.075173815233827,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.6075114,5.3184439,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,299999.0,12.61153442029945
4086,5.1647859739235145,4.700480365792417,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.2270761,4.5225318,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,239000.0,12.384218830913648
4087,5.298317366548036,5.308267697401205,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8212361,4.004025399079267,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,219000.0,12.296827008798639
4088,7.3864708488298945,5.170483995038151,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.4665284,4.8661892,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,450000.0,13.017002861746503
4089,7.301822342137932,5.521460917862246,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1610826,4.9903187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,424000.0,12.957488734214095
4090,5.631211781821365,4.8283137373023015,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7945667,3.1857233,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,145000.0,11.884489021402711
4091,6.156978985585555,5.552959584921617,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9303735,5.3378043,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,299500.0,12.609869696537642
4093,5.703782474656201,5.4680601411351315,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1840421,5.1155267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,299000.0,12.608198852372823
4094,6.19644412779452,5.318119993844216,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9048236,3.5281805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,295000.0,12.594730635321957
4095,8.769973211858753,5.521460917862246,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9135295,3.6517496,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,795000.0,13.58609739363647
4097,6.208590026096629,5.25227342804663,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0929433,4.603382811087711,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,349000.0,12.762827201184564
4098,7.471932078245122,4.882801922586371,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8821422,4.838443075812412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,299000.0,12.608198852372823
4102,5.560681631015528,4.787491742782046,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.2781955,4.4209857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,195000.0,12.180754837545884
4103,4.969813299576001,5.41610040220442,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51.0587812,3.091151794323812,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,190000.0,12.154779351142624
4104,6.481577129276431,4.762173934797756,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.2970123,4.6933094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,249000.0,12.425208175446844
4106,6.616065185132817,5.262690188904886,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.9204857,3.8589196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380000.0,12.84792653170257
4107,7.20934025660291,6.240275845170769,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.0502026,5.220809082300834,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1200000.0,13.997832114758229
4108,8.385716828627851,6.628041376179533,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.85169675,2.891473683275896,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1150000.0,13.955272500339433
4109,8.071218539969863,6.272877006546167,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.0037524,4.6290719,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1395000.0,14.148404973237604
4110,7.162397497355718,6.651571873589727,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.8035441,4.3338445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3450000.0,15.053884789007542
4111,4.897839799950911,5.501258210544727,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9705286,3.0013884999155254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339173.0,12.734265580675109
4112,4.919980925828125,5.501258210544727,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9705286,3.0013884999155254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339173.0,12.734265580675109
4113,4.219507705176107,4.6913478822291435,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8428245,4.0837432,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,220000.0,12.301382825334498
4114,4.143134726391533,4.941642422609304,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0003917,3.7167702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,319000.0,12.672946381766982
4115,5.288267030694535,4.867534450455582,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.995756150000005,3.74567419991459,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,295000.0,12.594730635321957
4116,6.706862336602747,5.272999558563747,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.00095255,5.571983591747426,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,215000.0,12.2783933071098
4117,4.787491742782046,4.248495242049359,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.2128453,4.4462406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299900.0,12.6112043647371
4121,4.605170185988092,5.389071729816501,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.94858225,3.286389945227539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,208000.0,12.245293358683455
4123,6.97914527506881,5.700443573390687,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.2888268,4.1758418,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,525000.0,13.17115354157376
4124,5.459585514144159,4.912654885736052,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51.131069,4.5696516,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,395000.0,12.886641043883259
4125,7.600902459542082,5.407171771460119,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.257095,4.595518213176632,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,749000.0,13.526494262499357
4127,7.180069874302796,5.1647859739235145,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.895349,4.7672872,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,485000.0,13.091904169919621
4128,4.174387269895637,4.727387818712341,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8645908,4.6937736,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,369000.0,12.818551923022664
4129,6.716594773520978,5.043425116919247,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0312293,4.098112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,250000.0,12.429216196844383
4130,6.499787040655854,4.7535901911063645,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0312293,4.098112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,185000.0,12.128111104060462
4131,6.92951677076365,5.318119993844216,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.5875423,3.5430623,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,399000.0,12.896716695872
4132,7.729735331385051,5.529429087511423,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.757301299999995,3.9568999959619333,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,385000.0,12.86099861326992
4134,6.659293919683638,5.484796933490655,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9694937,3.7928259,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,409000.0,12.921470435024938
4135,5.966146739123692,4.867534450455582,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1515304,3.6061712,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,349000.0,12.762827201184564
4136,7.135687347028144,4.976733742420574,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9176887,4.6974447,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,378000.0,12.842649474601725
4137,6.124683390894205,5.393627546352362,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0538286,3.7250121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000.0,13.017002861746503
4140,5.43372200355424,4.997212273764115,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7828552,2.8258709,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235000.0,12.367340793126296
4141,6.156978985585555,5.0238805208462765,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0825333,2.8834404,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,320000.0,12.676076274775909
4142,6.932447891572509,5.926926025970411,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8707787,5.5181089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598000.0,13.301346032932768
4143,7.520234556474628,6.163314804034641,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50.747246849999996,5.304934039603534,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,699000.0,13.457406021215947
4145,5.075173815233827,5.1298987149230735,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.2781955,4.4209857,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,425000.0,12.959844447906553
4147,4.867534450455582,5.135798437050262,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9383226,4.0392147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,192500.0,12.167851432709975
4148,5.459585514144159,5.075173815233827,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7782986,3.5212498,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,349000.0,12.762827201184564
4149,5.075173815233827,4.990432586778736,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7526199,3.6014476899065855,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,189000.0,12.14950229404178
4150,6.309918278226516,5.176149732573829,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0886195,3.7123555,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,465000.0,13.049792684569493
4151,4.0943445622221,4.605170185988092,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8433705,3.6041443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139500.0,11.845819880243557
4152,3.8066624897703196,4.867534450455582,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8759585,4.3245702,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325000.0,12.691580461311874
4153,6.617402977974478,5.438079308923196,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9757406,4.8928649,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325000.0,12.691580461311874
